,Duration,Throughput,s1branch,s1LLCload,s1L1dcacheload,s1dTLBload,s1iTLBload,s1cache,s1IPC,s1context,s1faults,s1bus,s2branch,s2LLCload,s2L1dcacheload,s2dTLBload,s2iTLBload,s2cache,s2IPC,s2context,s2faults,s2bus,s3branch,s3LLCload,s3L1dcacheload,s3dTLBload,s3iTLBload,s3cache,s3IPC,s3context,s3faults,s3bus,s4branch,s4LLCload,s4L1dcacheload,s4dTLBload,s4iTLBload,s4cache,s4IPC,s4context,s4faults,s4bus
1900,133.478,14984871.0,0.002604351717504343,0.5004024397937461,0.06675832485693241,0.00039204218644126303,0.788907228445988,0.33493940101780906,1.4617108676780413,0.08452148964937073,0.7412430151537298,1762.265177164112,0.0022353688099545736,0.47616918438749484,0.07415981838095095,0.00032236854025256346,0.6023237826110958,0.3339507414736244,1.4712846932205164,0.08683224398219139,0.7412420940511413,2015.0230870673936,0.0028917125607290555,0.45037558495864194,0.06377364117211942,0.00042641348208103037,0.6863136044440711,0.3297759280896048,1.3453890501431924,0.08369053708608117,0.6652739082599549,1577.4856874911268,0.002575520120592329,0.4930508640971627,0.0702451088436801,0.00047609450493753003,0.8595850995538589,0.34000998154863793,1.3961779663566203,0.09567566343158443,0.7528744490373717,1779.890743947254
1901,108.021,18516313.0,0.0021523847046380153,0.5525820023945207,0.07174513588115525,0.00031472906487440557,0.6275302923742861,0.33903554554841275,1.4744056658415348,0.12341636629520075,0.8576540333024262,2264.1746732542506,0.002178618204032988,0.5091371315933125,0.07234773091144094,0.0002915038653310573,0.5060462331460345,0.3335755537351459,1.458109314065045,0.10764142974093696,0.7662733632048356,2254.7936614381947,0.0025265922795010033,0.5414257263701204,0.0679962643793698,0.00031826317040483076,0.6936239104609353,0.3337063213039445,1.4630882730416794,0.097834960158322,0.7992177604080327,1794.6933351511857,0.002441070093186407,0.47583325299431883,0.06880765905145986,0.0002939372124216291,0.6250651893861054,0.3400330881584322,1.3853409491242494,0.11189094978244234,0.9349591073334429,2073.9121666839574
1902,127.893,15639250.0,0.0023529955352893563,0.521159040965238,0.07284803125227408,0.00039337127089922243,0.7084504795816917,0.3397372164948037,1.410529962502833,0.09648658670777426,0.8934080532623239,1883.8585185535876,0.0028674329244705353,0.4898392170043014,0.0705280593280794,0.0004051562193918806,0.6474970912830625,0.33540772320783996,1.4392813215506748,0.0903244595737996,0.9810640573820203,1666.7168832432264,0.002274957515426422,0.5055265693092813,0.07134140032392701,0.00035585078904603376,0.6218579028004005,0.3337862264813317,1.4580948783784655,0.10741043665840275,0.9322278456607398,1975.3480543289834,0.0025863335913920396,0.5002067261291454,0.06987734219405348,0.00041284649153291823,0.7643880912269949,0.33492998257099,1.4357886107883862,0.10189410667594381,0.980319426553219,1739.8557057507537
1903,88.789,22527009.0,0.014989081427739609,0.39661241802565655,0.04897187738133601,0.0014076567327287882,0.6189091108318985,0.35550095614937344,0.8127107594363623,0.07985963947332622,0.3191425548817736,779.7662407502075,0.002063161361186582,0.510887584432605,0.07230840561510646,0.0002620398299152814,0.5443380727660082,0.34651150115335644,1.450418960926685,0.15818348903064766,1.1306419561336367,3224.5615136044016,0.002071583574526307,0.5357953979324309,0.06991548551334402,0.00033826498545631986,0.6710156233944964,0.3473422875538066,1.4231359122295104,0.1469551588484665,1.1813421235154555,2947.460584802252,0.0022427220855679372,0.4793840945542624,0.06931167112987457,0.0003613638587731949,0.7549189693882361,0.3534031340462006,1.2077819734575839,0.1495963617092799,1.2892962210597738,3327.9174476188996
1904,131.682,15189248.0,0.002124900256299586,0.4843939248034171,0.0723136130220884,0.00029654383279993115,0.621366709011569,0.3374640715378102,1.416757360714102,0.09028177596482424,0.9075836395496574,1921.0155520329502,0.0026981405731688907,0.4968678927670765,0.07047217327692407,0.0004059201117266528,0.5417433387437551,0.3321299502771558,1.3773765886071083,0.08563812927106282,0.8251371982261972,1821.094779642529,0.0030288733543018084,0.47467904388367455,0.06878974684407081,0.0005046972007424411,0.6248361831864456,0.3363410436690141,1.3786568738769547,0.09023956191368863,0.8713185102816589,1568.6036459175666,0.0023343620997899857,0.47692513876834225,0.07063645811156975,0.0003842125217589322,0.7471336441187697,0.33341615404285563,1.3613702032526958,0.07437028579463768,0.8318994493805052,1852.399972774618
1905,119.107,16792889.0,0.002447276403998126,0.47970930657511696,0.07031255931345554,0.0004219550472572934,0.7523900030947787,0.34096736258750865,1.3702176570451936,0.0920839720506672,0.9683172772826956,2139.4871079405016,0.0024784671371259094,0.4848538361724177,0.0687465825187326,0.0003205861262000046,0.6961039292445909,0.33737234652039466,1.4718442871024604,0.08819906751137004,0.9941887534906438,1898.9404649541927,0.002233056967290368,0.5208516852797701,0.06900871855823495,0.0003405195078607441,0.7029545037823447,0.3345373308399809,1.3964624545782138,0.0875139220865031,0.9094046108385286,1969.8873230038992,0.0029273501761669556,0.4429142219896759,0.06408794548089021,0.0004610245160213125,0.7624271532270438,0.33627484099989235,1.2955434762926443,0.0847514180988259,1.0426578420101866,1760.6414300034478
1906,79.86,25045713.0,0.0021466559499883314,0.5147879601068226,0.07447752837918165,0.00039403564779159477,0.7019646978291735,0.3534244587375674,1.3404255359265003,0.16925725055672727,1.6632253780290416,3668.24218675236,0.0020698020872675455,0.5222188312523559,0.07220691438993745,0.00031294372656082045,0.5964104725652293,0.3437990301412032,1.3777668158007492,0.1581291633020658,1.756688713485321,3494.289210441145,0.002065950104555859,0.5565785861905057,0.07238054708056452,0.00035195122441089235,0.667351815213869,0.3466346624067102,1.394941012346071,0.1482217162880457,1.6278063711670097,3393.547085334089,0.014980898509511235,0.3745160909791559,0.045204024968431906,0.0012689351326782147,0.7053965003431675,0.3690863210855005,0.7235406062064641,0.0762849095682695,0.3671117374321981,836.0659043249065
1907,77.83,25698967.0,0.0019952532832199724,0.569630316687924,0.07298427525412825,0.00035196812723306775,0.7868360520255079,0.35295391837949824,1.3300880717273014,0.1491804153024659,1.5668854259076206,3741.812737436466,0.0020299378939905564,0.5603606748028828,0.0725065558020606,0.0002633845341131782,0.5712712295245204,0.34966506547861986,1.3623236417828055,0.1704694655176677,1.434645282238527,3832.7263116087847,0.0021341684114202764,0.5494642478405571,0.07185490660885356,0.00033460954137823205,0.6772965506488104,0.3474302997423724,1.4207575066875904,0.16202079437703035,1.6139006957114561,3449.9154263273026,0.01685748910848841,0.43283782855088765,0.04885432882958383,0.0012953058084924781,0.6530906638327445,0.36702477015887086,0.8347147822840625,0.0804894241869764,0.27730167473097633,753.3044029142925
1908,103.161,19388631.0,0.002140004899728205,0.5187520369334828,0.07153387640900342,0.00027363397337528333,0.6149360346719782,0.33576541535606363,1.3546425135316025,0.10686116026943998,0.8843182305854242,2468.998846223446,0.002209172608070866,0.4997854291238928,0.07201354080369217,0.0003323101413173734,0.6962272964644044,0.337119022595027,1.4418384569450529,0.10423138558259304,0.880350470135153,2228.117200771146,0.002272256156706333,0.5146849384958456,0.071752854972327,0.0003151697400156376,0.6063957009200936,0.33784361783552375,1.429823928348142,0.11147196615681171,1.0031355060792073,2210.8470949246666,0.002794492925778772,0.5042802231115516,0.06788624230587206,0.00041047976944314277,0.6629208024487894,0.32992107382753844,1.5036035316617995,0.09464131778561506,0.8069246728974988,1796.1361523804003
1909,137.278,14570074.0,0.002555101717902569,0.4930460317937274,0.06928735054584664,0.00035689538025401933,0.7434045014015278,0.33543761006011574,1.3815415660718504,0.09622569967510754,0.8312951243500952,1777.826865999638,0.0023213988013251353,0.4673268470487829,0.07033732194128353,0.00032599715045455584,0.6079864854597405,0.33350104821603926,1.386367660792718,0.08266540690996889,0.7619245776948015,1840.3563161811787,0.0023603974414371787,0.5011907500106628,0.06955431734117716,0.00038736595186850646,0.7253552181205843,0.33519236168951405,1.4302792535530007,0.08693333439308563,0.7778212280531192,1724.969657966784,0.0030785777799266782,0.4530023065840391,0.06522733790456293,0.0004892848037991594,0.6936875270983854,0.34028316019265265,1.2769704218514946,0.09385334480556096,0.788493596585122,1578.1100731070383
