,Duration,Throughput,s1branch,s1LLCload,s1L1dcacheload,s1dTLBload,s1iTLBload,s1cache,s1IPC,s1context,s1faults,s1bus,s2branch,s2LLCload,s2L1dcacheload,s2dTLBload,s2iTLBload,s2cache,s2IPC,s2context,s2faults,s2bus,s3branch,s3LLCload,s3L1dcacheload,s3dTLBload,s3iTLBload,s3cache,s3IPC,s3context,s3faults,s3bus,s4branch,s4LLCload,s4L1dcacheload,s4dTLBload,s4iTLBload,s4cache,s4IPC,s4context,s4faults,s4bus
0,12.291,163981.0,0.032155982196122104,0.08858071676166011,0.0656150249730712,0.002824975562629851,0.6011144088918092,0.062375202921445716,0.9331116748849426,0.16606724969368133,0.5169364447707109,5011.69885357388,0.032662447092465276,0.08961416623203633,0.06351893081662943,0.0026087633288823216,0.7269707753922265,0.07129053711451147,0.9139138264912187,0.14983566218316477,0.4960193180085802,4440.6374669779225,0.033977137359194796,0.06071862993331709,0.06568942652466633,0.0027909871206793207,0.6969581468841168,0.04302669483304271,0.9117566721082867,0.1434125307796039,0.5095657481723901,3993.243639599706,0.03374793551199626,0.10468849289502498,0.06421152853415187,0.0028146778623190463,0.7023227576716152,0.08300658540102958,0.9265232541179852,0.14202419388791054,0.516271379819803,4113.1557056737
1,11.788,170979.0,0.034047368511708025,0.056601353992913786,0.0655325034071704,0.0025457492860022,0.778551855281512,0.04276040079486839,0.918055743804243,0.15311699333953774,0.5274623777628935,5658.474835498492,0.031987860662796214,0.08085963679297861,0.06642598802698826,0.0027175466704811644,0.6827916966280111,0.05531027953271924,0.9161485866593028,0.14723067636707834,0.5336367300146783,4131.436281493375,0.032451565608450014,0.10257461382313654,0.06094729607082217,0.0027441749482660783,0.7189689304554073,0.07087132760496455,0.841986142633898,0.14958144406712434,0.5450595641164881,3860.5910133533284,0.033740557522364274,0.0706170438083872,0.06336740508455845,0.002888819491638565,0.694234676535623,0.039608253283843764,0.900126878975403,0.1447293546289583,0.5138602842743316,3806.9599275453406
2,11.99,168098.0,0.03559297264159227,0.06538783432295377,0.06346217216879055,0.0027108566733439424,0.6142853140441965,0.05153913287805558,0.9402017004439522,0.17239671888934333,0.5753592177843688,5234.454799830718,0.03500161316675438,0.10136091694943318,0.06286892347312191,0.0025513383529220638,0.602623922773131,0.08352629878474585,0.9953250969731824,0.15863912419057394,0.5282833083397656,4476.8005403524985,0.0334370657290166,0.07564629292618881,0.06465853718366463,0.0028005298462175574,0.6622217744808813,0.045607783534255465,0.9240565722101198,0.15668206472106197,0.532972353133077,4210.907917472305,0.03549171203135572,0.10537343910530843,0.06533220694600145,0.0027840471408913034,0.6379029548148214,0.07301874793232968,0.9402623042808488,0.14457301012262205,0.49263948503358806,4416.713341925493
3,12.401,162527.0,0.03243574431061631,0.06248035617397955,0.06992080793401043,0.0030201192643468625,0.7782177564960465,0.043809531113249096,0.9039873648499824,0.15762484500101961,0.5383427043130291,5591.770883227411,0.033408746455423785,0.10837640646959172,0.06214788295649095,0.002765385804434095,0.6716263458723352,0.07419840678360032,0.9578883984357802,0.15063338834427584,0.5249410029603646,4470.571973689081,0.03403758924047894,0.09513918146746689,0.06877026506824518,0.002876654353544146,0.7080106542907005,0.07306879572128136,0.9079008366490904,0.14505720768893524,0.49944527968897395,3987.923996105873,0.031288030660167734,0.10876726308041992,0.0644761953140996,0.0028526787102605674,0.6066239472800109,0.07390181046378536,0.8884462448575846,0.14358135718435114,0.47489386230121733,3625.022818404847
4,11.991,168084.0,0.036069038665008615,0.12092949649789603,0.057321609111377236,0.002784128857645743,0.6645307891663622,0.0765192376103891,0.8943681917640403,0.15214985777741358,0.4769969326521502,5053.143918554769,0.034609653774142116,0.09828878176884596,0.06428668198545157,0.002854427301476064,0.6538621823111773,0.06271617774567503,0.9543894728214803,0.1483933039539396,0.5127501845229223,4091.4101880343,0.035224471480994626,0.11480284609939985,0.06545988398679425,0.002962269462267645,0.6909896583490389,0.07261442138708424,0.9530581879550377,0.14628759388279486,0.5156125413691719,4265.342922772506,0.03396794358685645,0.08537496924137535,0.060513077249142656,0.0027105577993257438,0.6984030242444192,0.06560540408119962,0.9503839658955787,0.14662181622280998,0.5055547511322053,3956.8406694525997
5,11.926,169000.0,0.03144644415579005,0.09800243015504137,0.06262360444490495,0.0029673328482848513,0.7527929432694802,0.07141268946163011,0.8875462640709233,0.16971528924488055,0.5402739806550901,5291.810486346171,0.028208239542440946,0.07027497458228316,0.06324165986064464,0.0028722941424005896,0.6559805545662358,0.0493491638020937,0.7998914479100804,0.15666974440093104,0.5464231224475047,4411.427417322462,0.03019217169313421,0.10888659771732137,0.06254341920561315,0.002700517610343951,0.5915842984641204,0.08056124989184739,0.8742719301582704,0.14866368827007784,0.5392023639075627,3818.1048400725704,0.033194837200881636,0.062132687062392375,0.07152193831390301,0.002702465822942471,0.8024004213195668,0.05203977190265628,0.9439489464080331,0.14731656926992995,0.5085338404103121,3987.9041512884833
6,12.693,158788.0,0.03238335829804839,0.06790594180429332,0.06484236310006877,0.0026796389679618563,0.6804352280700221,0.056101131230255306,0.8862731999406364,0.16180348560233515,0.4984583743134409,5110.812318868264,0.03426238805939784,0.10405988751597141,0.06777573624050395,0.0029328463667646887,0.602902853423031,0.08613307928729788,0.9240302107017834,0.15504073292518203,0.5446387254463942,4362.490080303466,0.03292166339347455,0.10387512528411888,0.06699165138803237,0.002603688841155109,0.7711841035006174,0.08106577382354177,0.9248032304711483,0.14970335673952007,0.510826505575165,4330.419215479605,0.033330585732114185,0.06546293671916673,0.06285051309645899,0.002932052120454711,0.747943050276449,0.05131732481215499,0.9336946535287362,0.1417603959680186,0.47197964124587966,3729.547149917157
7,12.381,162789.0,0.030054338167669736,0.06646683923528755,0.06938277623860906,0.002959991213572257,0.7393704942337282,0.05763046194128412,0.8277180266755115,0.152948853261493,0.5017952949977724,4838.820449648307,0.030177092887230715,0.10760032430816419,0.06388840021368827,0.002633269005038582,0.7543826572426635,0.07023662496769381,0.913003915022712,0.14855755287924333,0.5320910271295642,4327.846038964112,0.0333126644541986,0.07589716398897639,0.06709165547755422,0.002713692272131913,0.7058135119329919,0.05450604442553876,0.9407961301898257,0.14924483311754677,0.501016891798107,3791.358239062095,0.03188110882656044,0.07500148156823669,0.06695272704717467,0.0031174136244720646,0.7976216009719539,0.05914998713366098,0.894715279591292,0.1442836758819283,0.4775382516017193,3923.0911033872244
8,11.743,171634.0,0.03581983700761083,0.13908526951433253,0.06109101858378452,0.0030719764226329388,0.6301369922322511,0.08815645715202884,0.8674242070268791,0.15835337097027788,0.5186727267084545,4971.949083187098,0.03238447655794162,0.06756842421975108,0.05798429988657336,0.002594716057469989,0.7782886989948455,0.044966241379964265,0.9240208707789018,0.15450161657320244,0.5222546019994856,3786.2480121256713,0.03220177804501851,0.11056656196440862,0.06367857736507578,0.0028397677214232757,0.7061372969940838,0.08380703836686046,0.9410071543831118,0.14531053593716006,0.5127373319228665,3844.1007400335475,0.032392650219459126,0.12308689321819634,0.06258102966105067,0.002921849112707072,0.588038963565582,0.07467253928411127,0.8763309844481428,0.14144006378782284,0.5084328075775191,4298.034941186323
9,11.779,171109.0,0.03322725696846312,0.11235456359566295,0.06152450391086554,0.0028271521457464825,0.6604249535667635,0.07764111463111016,0.9821039204749124,0.1612994340944268,0.528672369733775,5151.298120064713,0.03250930265890032,0.10796095804106003,0.06411374956085157,0.0025439671796895803,0.6157936382954318,0.07184389835534773,0.9062708958963793,0.15086142329600893,0.5226601991753256,4241.057699667151,0.03373471847305667,0.08715680437836128,0.06358631735338158,0.0032693547254514423,0.6773413830495549,0.050418251231024,0.9779930396915539,0.14674790222405962,0.5300081272380872,4297.054590092371,0.03390582551518631,0.11234514961644483,0.06381098614572556,0.0026587824230701047,0.623237517035664,0.07019948097856671,0.8724624632286173,0.14594490108946312,0.5194823658119133,3472.3193048344806
