,branch,cache,IPC,context,faults
0,0.013011364402790297,0.14329108103921062,0.9983575637488606,2.348208865407125e-06,4.3112099586063776e-06
1,0.01261170084655405,0.14453269467728977,1.0327827284509732,2.5961393293327165e-06,3.022546394612898e-06
2,0.012452747121425061,0.14772971329781703,1.0146144743407204,2.3896081143072925e-06,4.059898807169613e-06
3,0.012550365114756303,0.1417581307891707,1.029305945550476,2.484831675679641e-06,4.049471216917748e-06
4,0.012272643108624668,0.14566607052736996,1.0219871641978187,2.4243581836008514e-06,3.6833196293246024e-06
5,0.012621904443034626,0.1463014803778925,1.0238417445087116,2.4725348841914175e-06,3.6993810609510838e-06
6,0.012111771568507875,0.14965315405844137,0.9957157547152502,2.2560040899564853e-06,3.4950278195044926e-06
7,0.012315380675751436,0.1477942103477084,1.0120001029258348,2.306271278563997e-06,4.659299504193015e-06
8,0.012338014475079526,0.1481131009349625,1.0054967778466046,2.3478419930521467e-06,4.154778153824688e-06
9,0.012419773541105869,0.14869109895835492,0.9988606495541273,2.352253636458104e-06,3.4589270429090744e-06
10,0.011884824553246888,0.1483591141133899,1.0485890689820834,2.385250219230973e-06,3.2355535249715192e-06
11,0.01261472717621676,0.14949507841240223,1.020348432115272,2.453132488316622e-06,3.1474289122353485e-06
12,0.01222934781194815,0.14685702686910446,1.0255419213358217,2.3627246852303336e-06,3.502766356577186e-06
13,0.01263656177879475,0.14349752175949634,1.0178607663159045,2.485855160522875e-06,3.5910173690895642e-06
14,0.012340615379080115,0.14423611155314478,1.0311044900924478,2.402920711038524e-06,4.724410215810791e-06
15,0.012432671825330283,0.14462619915390448,1.0160267958541576,2.3842364144578274e-06,3.821978526592999e-06
16,0.012268862982550813,0.1482108076435922,1.0198131457601334,2.3508304210229755e-06,4.482717527464756e-06
17,0.012581534465475283,0.14488722265507997,1.0151665872832525,2.4223098941046066e-06,4.599628435124214e-06
18,0.012470550159587706,0.14374249445154655,1.0323243383554817,2.4481323977352077e-06,4.524118605731779e-06
