,branch,cache,IPC,context,faults
0,0.03213223445755753,0.06958575094058042,0.864346487678318,1.7499250907709166e-06,6.7637878999075236e-06
1,0.032644654261329044,0.0578327448554254,0.8841527420701141,1.7893382881404738e-06,7.120335151017005e-06
2,0.03295127703549663,0.059013981883084446,0.8743594382721329,1.7456351968962803e-06,6.674777568674219e-06
3,0.033678561215303104,0.053551106487895433,0.9067502988320854,1.8233531396055567e-06,7.09360061550492e-06
4,0.032671614417970965,0.06744264115349703,0.8507325844509518,1.6666209278826607e-06,6.446851825428955e-06
5,0.03201577866012992,0.06310721132624107,0.8767322637246215,1.6639418787407008e-06,6.613575470296689e-06
6,0.03183122035128652,0.05499621966432408,0.8826544643862422,1.797170288982458e-06,6.92151185451833e-06
7,0.03199925015534133,0.06982121159387249,0.8416481853430935,1.6498014783903116e-06,6.36409593784889e-06
8,0.03352562464842891,0.05312437626581806,0.8991533796640662,1.777099788139704e-06,7.1659789871826955e-06
9,0.03179365331205392,0.06378270184275786,0.8802394322476235,1.6744086040164272e-06,7.010610105160523e-06
10,0.03275990013098162,0.057463677401492205,0.8939192114435144,1.7713400188929131e-06,7.0196120757734965e-06
11,0.03266094193360848,0.05446694225607482,0.9060902959646967,1.7153617598350538e-06,7.223052353488199e-06
12,0.03266705259012655,0.07452674467760467,0.8810198218207613,1.7394125951429003e-06,6.850436913002321e-06
13,0.03312049754522077,0.05716334542197563,0.8761724880913118,1.7181238280088178e-06,6.850334995256886e-06
14,0.03278064617613674,0.06483251268266249,0.832372534541152,1.6550980587098644e-06,6.394651815411122e-06
15,0.032693766609855436,0.06434036939080996,0.8602394986133334,1.6408292790948946e-06,6.481227240278386e-06
16,0.03222372498759291,0.07016469877252417,0.862890559591653,1.6677515395592378e-06,6.540208271965263e-06
17,0.03235286421768812,0.062037741130036336,0.8691356793579432,1.6888334093288364e-06,6.488837746475931e-06
18,0.03372384528054317,0.061883446863636615,0.9179739710689561,1.8160208817756595e-06,6.896508645683426e-06
19,0.03170076673416304,0.05815598701137322,0.8660236240903012,1.7264055626737996e-06,6.731368766035734e-06
20,0.032313591389933526,0.04903097725173252,0.836342330366313,1.6418770114655444e-06,6.263179829535004e-06
21,0.0314154827422303,0.059617098469734627,0.8360722039104558,1.6216280742749361e-06,6.507272097465472e-06
22,0.03251013184079728,0.061351422331588704,0.8549046395232025,1.6788948921765566e-06,6.845549763048689e-06
23,0.03413194044834469,0.05178246260822508,0.8641255386207984,1.7608414839601232e-06,7.2222116963189724e-06
24,0.03285441756214563,0.06449184043741135,0.8976023430417923,1.8310413782315825e-06,7.296968030461465e-06
25,0.032238323598773766,0.06733696701643929,0.8318632323993744,1.6781947716514808e-06,6.344055200913909e-06
26,0.03203908155255662,0.06057194317530753,0.8745426365865083,1.680873975706487e-06,6.740261057257892e-06
27,0.03254294846232395,0.04866480916423212,0.8459825315326758,1.6970198858011852e-06,6.739316916169232e-06
28,0.0324870347629125,0.05442210611882946,0.8989078599539286,1.747254050549398e-06,6.806660600783038e-06
29,0.03284928693676673,0.05323673191193659,0.8531113128840393,1.6933696247278549e-06,6.7556852582684595e-06
30,0.03389836040343688,0.07375925405169839,0.8799712126171567,1.7878700580192671e-06,6.8363337439511445e-06
31,0.0306365365337117,0.051938562974500446,0.8411187023222035,1.6615403311290863e-06,6.2884312684889525e-06
32,0.03075021054913373,0.051529507628951234,0.8397555496139864,1.684406752132669e-06,6.593997291330282e-06
33,0.032695329348472704,0.047587438651183006,0.8862526770819763,1.7221334281734053e-06,6.636437350298216e-06
34,0.031360688104149506,0.06091036666270786,0.845871235568989,1.5536031336942378e-06,5.987828169413379e-06
35,0.03353779508713873,0.05590192116207014,0.8893314145121181,1.7552023967937613e-06,6.834469051622833e-06
36,0.03157253442470153,0.0568640184652099,0.8497709080487614,1.6928737303494995e-06,6.610677481148318e-06
37,0.0321709077148441,0.07368042100161526,0.838720268903243,1.6421683696858469e-06,6.31841915553744e-06
38,0.03297980102463895,0.05482970131747608,0.8973356160582449,1.6697015091346623e-06,6.4832571872576785e-06
39,0.03131201148299015,0.04869287239335221,0.8762429507946868,1.728465907010757e-06,6.580719021809475e-06
40,0.03319906478697625,0.06616202777999748,0.85360769916687,1.7006407557704777e-06,6.619838465602274e-06
41,0.03343815974979869,0.05328872658488678,0.8718635565728913,1.7550329120617592e-06,7.0051228647891704e-06
42,0.032813710907984156,0.06719759999525962,0.8828922199823503,1.758567761403208e-06,6.798840629237419e-06
43,0.032597314354682744,0.07319417236335639,0.845129409846482,1.7075234681399804e-06,6.560961575167959e-06
44,0.03189642434495587,0.060641544894934,0.8788426898456803,1.7533345997874199e-06,7.0290243150765914e-06
45,0.03429484988482573,0.05000415474485887,0.8896346145984778,1.7070333984537803e-06,6.756798254244809e-06
46,0.032026949519039595,0.0478124940953093,0.8616530853721927,1.730447637858246e-06,6.529751481015162e-06
47,0.03187429360687592,0.053559641119642204,0.8614671618676008,1.6830095176419992e-06,6.6126335766722365e-06
48,0.03266662729202095,0.055541357969785585,0.8678549864600577,1.7121719324340596e-06,6.495388246677259e-06
49,0.0331251375932242,0.05381667220686034,0.8852649673291452,1.7605109776530713e-06,7.172822775594797e-06
50,0.03200624452804408,0.06478427302678949,0.8771688246570982,1.7215285822356554e-06,7.120538902761965e-06
51,0.032193023030687086,0.07201396495228479,0.8683749670360682,1.749867502248716e-06,7.0194485320915435e-06
52,0.03142660109039037,0.06135912138301114,0.8649365699109013,1.657368106185598e-06,6.349490328727964e-06
53,0.031076587079679367,0.06020095304644815,0.869599180923972,1.7368513318815798e-06,6.98225332795046e-06
54,0.03342098475750179,0.061812600838299515,0.8903627497289873,1.7765290075781169e-06,6.99530461381067e-06
55,0.0322821636090661,0.057140689898433364,0.8727787216027916,1.7995457120462451e-06,7.044394292911439e-06
56,0.03214465294481869,0.046514726636344754,0.896904577051278,1.7583170394505178e-06,6.704457182839386e-06
57,0.03198748667933355,0.06313939219223821,0.8553629950056373,1.5864591185868144e-06,6.1273713189111325e-06
58,0.03218498783393071,0.056335905934352185,0.8438666288227603,1.6378415200681062e-06,6.209202972003165e-06
59,0.0319732495537968,0.0686720278467394,0.8556324489303312,1.6935327001875945e-06,6.503976279354685e-06
60,0.03377625403650617,0.050275236163946316,0.8649146614816067,1.75914931656421e-06,7.227278157189944e-06
61,0.03222578411451024,0.06026837429461334,0.8711329715379247,1.6709968755235822e-06,6.422028698733962e-06
62,0.03295929113639348,0.07675016068027239,0.8589277551650623,1.7353721356119334e-06,6.635382496189756e-06
63,0.03276057955877948,0.06344513000197063,0.8860470231415009,1.7850456703531447e-06,6.760559223490544e-06
64,0.0316490649120467,0.0650416263865018,0.8560624930781446,1.6638897234599621e-06,6.262560604033003e-06
65,0.03175820638120906,0.06126998431005121,0.852082646409224,1.618328041558037e-06,6.532831431068544e-06
66,0.031774923957401065,0.0635135513990638,0.9019499847704548,1.7789136560690328e-06,6.957758186397869e-06
67,0.032415159248879236,0.06101303396021848,0.8790339582635686,1.7548959067382787e-06,6.775089358484684e-06
68,0.03168427145189011,0.06709426225088061,0.8425614643625313,1.6726854963976076e-06,6.343179170828607e-06
69,0.032946579032203466,0.06006150076434395,0.8895277590332227,1.756291102010364e-06,6.8150989052217455e-06
70,0.03281640780645793,0.06945392430135224,0.8900520862724813,1.7542756448718678e-06,6.880412648624389e-06
